KM873719,Myoviridae,Ficleduovirus,Flavobacterium phage FCL-2,Myoviridae,20
KY979235,Myoviridae,Ficleduovirus,Flavobacterium phage FCV-1,Myoviridae,20
AJ697969,Myoviridae,Elvirus,Pseudomonas phage EL,Myoviridae,26
AP017972,Myoviridae,Tidunavirus,Vibrio phage pTD1,Myoviridae,26
MF459646,Myoviridae,Risingsunvirus,Erwinia phage vB_EamM_RisingSun,Myoviridae,26
MG720308,Myoviridae,Aphroditevirus,Vibrio phage Aphrodite1,Myoviridae,26
JN641803,Myoviridae,Seoulvirus,Salmonella phage SPN3US,Myoviridae,27
JX316028,Myoviridae,Erskinevirus,Erwinia phage PhiEaH2,Myoviridae,27
KX397364,Myoviridae,Erskinevirus,Erwinia phage vB_EamM_Asesino,Myoviridae,27
KX397370,Myoviridae,Machinavirus,Erwinia phage Machina,Myoviridae,27
AF399011,Myoviridae,Phikzvirus,Pseudomonas phage phiKZ,Myoviridae,28
MF063068,Myoviridae,Noxifervirus,Pseudomonas phage Noxifer,Myoviridae,28
MF805716,Myoviridae,Phikzvirus,Pseudomonas phage SL2,Myoviridae,28
AP014693,Myoviridae,Chiangmaivirus,Ralstonia phage RSL2,Myoviridae,29
AP014927,Myoviridae,Chiangmaivirus,Ralstonia phage RSF1,Myoviridae,29
AP017924,Myoviridae,Ripduovirus,Ralstonia phage RP12,Myoviridae,30
KF623294,Myoviridae,Iapetusvirus,Erwinia phage PhiEaH1,Myoviridae,32
AB366653,Myoviridae,Mieseafarmvirus,Ralstonia phage phiRSL1,Myoviridae,42
KJ409772,Myoviridae,Otagovirus,Pseudomonas phage phiPsa374,Myoviridae,46
KU130126,Myoviridae,Flaumdravirus,Pseudomonas phage vB_PsyM_KIL1,Myoviridae,46
KU130129,Myoviridae,Flaumdravirus,Pseudomonas phage vB_PsyM_KIL4,Myoviridae,46
LN887844,Myoviridae,Otagovirus,Pseudomonas phage VCM,Myoviridae,46
KU862660,Myoviridae,Plaisancevirus,Pseudomonas phage phiPMW,Myoviridae,47
KU935715,Myoviridae,Metrivirus,Acinetobacter phage vB_AbaM_ME3,Myoviridae,51
AB897757,Myoviridae,Alcyoneusvirus,Klebsiella phage K64-1,Myoviridae,54
JN882285,Myoviridae,Mimasvirus,Cronobacter phage vB_CsaM_GAP32,Myoviridae,54
JQ513383,Myoviridae,Alcyoneusvirus,Klebsiella phage vB_KleM_RaK2,Myoviridae,54
KC295538,Myoviridae,Asteriusvirus,Escherichia phage PBECO4,Myoviridae,54
KM507819,Myoviridae,Asteriusvirus,Escherichia phage 121Q,Myoviridae,54
KU574722,Myoviridae,Mimasvirus,Pectinobbacterium phage vB_PcaM_CBB,Myoviridae,54
KY630187,Myoviridae,Eneladusvirus,Serratia phage BF,Myoviridae,54
LT960551,Myoviridae,Eneladusvirus,Yersinia phage fHe-Yen9-04,Myoviridae,54
KU873925,Myoviridae,Chakrabartyvirus,Pseudomonas phage pf16,Myoviridae,56
GQ357915,Myoviridae,Ionavirus,Delftia phage PhiW-14,Myoviridae,57
MF036690,Myoviridae,Winklervirus,Serratia phage CHI14,Myoviridae,59
KY979132,Myoviridae,Busanvirus,Acidovorax phage ACP17,Myoviridae,60
MF403008,Myoviridae,Polybotosvirus,Agrobacterium phage Atu_ph07,Myoviridae,61
KU640380,Myoviridae,Shalavirus,Bacillus phage Shbh1,Myoviridae,63
MF360957,Myoviridae,,Bacillus phage PBS1,Myoviridae,73
KT624200,Myoviridae,Thornevirus,Bacillus phage SP-15,Myoviridae,74
AB231700,Myoviridae,,Microcystis phage Ma-LMM01,Myoviridae,75
JN638751,Myoviridae,,Bacillus phage G,Myoviridae,76
AP014629,Myoviridae,Gofduovirus,Edwardsiella phage GF-2,Myoviridae,98
JQ177063,Myoviridae,Popoffvirus,Aeromonas phage vB_AsaM-56,Myoviridae,99
JX866719,Myoviridae,Jedunavirus,Klebsiella phage JD001,Myoviridae,100
KX237516,Myoviridae,Jedunavirus,Klebsiella phage vB_KpnM_KpV52,Myoviridae,100
MF663761,Myoviridae,Jedunavirus,Klebsiella phage vB_KpnM_KpV79,Myoviridae,100
MG432137,Myoviridae,Peatvirus,Pectinobacterium phage PEAT2,Myoviridae,100
EU876853,Myoviridae,Iodovirus,Iodobacter phage PhiPLPE,Myoviridae,101
KT630649,Myoviridae,Brunovirus,Salmonella phage SEN34,Myoviridae,112
HQ225832,Myoviridae,Tijeunavirus,Tetrasphaera phage TJE1,Myoviridae,117
AY357582,Myoviridae,Nazgulvirus,Burkholderia phage BcepNazgul,Myoviridae,130
JX483876,Myoviridae,Kleczkowskavirus,Rhizobium phage RHEph04,Myoviridae,137
GU903191,Myoviridae,Jilinvirus,Escherichia phage vB_EcoM_ECO1230-10,Myoviridae,145
KM360178,Myoviridae,Jilinvirus,Escherichia phage vB_EcoM-ep3,Myoviridae,145
KY705409,Myoviridae,Jilinvirus,Escherichia phage vB_EcoM_ECOO78,Myoviridae,145
AY133112,Myoviridae,Vhmlvirus,Vibrio phage VHML,Myoviridae,146
FN297812,Myoviridae,Vhmlvirus,Vibrio phage VP585,Myoviridae,146
JX556417,Myoviridae,Vhmlvirus,Vibrio phage vB_VpaM_MAR,Myoviridae,146
EF057797,Myoviridae,Hapunavirus,Vibrio phage VP882,Myoviridae,147
EU399241,Myoviridae,Hapunavirus,Halomonas phage phiHAP-1,Myoviridae,147
AF234172,Myoviridae,Punavirus,Escherichia phage P1,Myoviridae,150
FO818745,Myoviridae,Punavirus,Escherichia phage RCS47,Myoviridae,150
KU760857,Myoviridae,Punavirus,Salmonella phage SJ46,Myoviridae,150
AF083977,Myoviridae,Muvirus,Escherichia phage Mu,Myoviridae,151
KP010268,Myoviridae,Muvirus,Shigella phage SfMu,Myoviridae,151
AY539836,Myoviridae,Bcepmuvirus,Burkholderia phage BcepMu,Myoviridae,152
CP000622,Myoviridae,Bcepmuvirus,Burkholderia phage phiE255,Myoviridae,152
KC595514,Myoviridae,Jimmervirus,Brevibacillus phage Jimmer2,Myoviridae,157
KC595517,Myoviridae,Abouovirus,Brevibacillus phage Abouo,Myoviridae,157
KC595518,Myoviridae,Abouovirus,Brevibacillus phage Davies,Myoviridae,157
KT151956,Myoviridae,Jimmervirus,Brevibacillus phage Osiris,Myoviridae,157
DQ340064,Myoviridae,Svunavirus,Geobacillus phage GBSV1,Myoviridae,161
DQ840344,Myoviridae,Svunavirus,Bacillus virus 1,Myoviridae,161
KM879463,Myoviridae,Radnorvirus,Arthrobacter phage vB_ArtM-ArV1,Myoviridae,240
KU160660,Myoviridae,Radnorvirus,Arthrobacter phage PrincessTrina,Myoviridae,240
MF185718,Myoviridae,Radnorvirus,Arthrobacter phage Colucci,Myoviridae,240
KF806589,Myoviridae,Agricanvirus,Erwinia phage Ea35-70,Myoviridae_Agricanvirus,31
KU886222,Myoviridae,Agricanvirus,Erwinia phage vB_EamM_Special G,Myoviridae_Agricanvirus,31
KU886223,Myoviridae,Agricanvirus,Erwinia phage vB_EamM_Simmy50,Myoviridae_Agricanvirus,31
KU886224,Myoviridae,Agricanvirus,Erwinia phage vB_EamM_RAY,Myoviridae_Agricanvirus,31
KU886225,Myoviridae,Agricanvirus,Erwinia phage vB_EamM_Deimos-Minion,Myoviridae_Agricanvirus,31
MG655268,Myoviridae,Agricanvirus,Erwinia phage vB_EamM_Desertfox,Myoviridae_Agricanvirus,31
AY129337,Myoviridae,Bixzunavirus,Mycobacterium phage Bxz1,Myoviridae_Bixzunavirus,93
JF704092,Myoviridae,Bixzunavirus,Mycobacterium phage Alice,Myoviridae_Bixzunavirus,93
JN204348,Myoviridae,Bixzunavirus,Mycobacterium phage Sebata,Myoviridae_Bixzunavirus,93
JN412588,Myoviridae,Bixzunavirus,Mycobacterium phage Dandelion,Myoviridae_Bixzunavirus,93
JN699627,Myoviridae,Bixzunavirus,Mycobacterium phage Nappy,Myoviridae_Bixzunavirus,93
KT281790,Myoviridae,Bixzunavirus,Mycobacterium phage HyRo,Myoviridae_Bixzunavirus,93
KX831080,Myoviridae,Bixzunavirus,Mycobacterium phage Lukilu,Myoviridae_Bixzunavirus,93
AB560486,Myoviridae,Pbunavirus,Pseudomonas phage KPP12,Myoviridae_Casadabanvirus,95
DQ163917,Myoviridae,Pbunavirus,Pseudomonas phage F8,Myoviridae_Casadabanvirus,95
EF153632,Myoviridae,Pbunavirus,Burkholderia phage BcepF1,Myoviridae_Casadabanvirus,95
EU716414,Myoviridae,Pbunavirus,Pseudomonas phage PB1,Myoviridae_Casadabanvirus,95
FM201281,Myoviridae,Pbunavirus,Pseudomonas phage LBL3,Myoviridae_Casadabanvirus,95
FM201282,Myoviridae,Pbunavirus,Pseudomonas phage LMA2,Myoviridae_Casadabanvirus,95
FM887021,Myoviridae,Pbunavirus,Pseudomonas phage SN,Myoviridae_Casadabanvirus,95
FM897211,Myoviridae,Pbunavirus,Pseudomonas phage 14-1,Myoviridae_Casadabanvirus,95
GU815091,Myoviridae,Pbunavirus,Pseudomonas phage JG024,Myoviridae_Casadabanvirus,95
JN254800,Myoviridae,Pbunavirus,Pseudomonas phage NH-4,Myoviridae_Casadabanvirus,95
KM434184,Myoviridae,Pbunavirus,Pseudomonas phage vB_Pae_PS44,Myoviridae_Casadabanvirus,95
KP340288,Myoviridae,Pbunavirus,Pseudomonas phage phiKTN6,Myoviridae_Casadabanvirus,95
KR054030,Myoviridae,Pbunavirus,Pseudomonas phage DL60,Myoviridae_Casadabanvirus,95
KR054033,Myoviridae,Pbunavirus,Pseudomonas phage DL68,Myoviridae_Casadabanvirus,95
KR869157,Myoviridae,Pbunavirus,Pseudomonas phage vB_PaeM_CEB_DP1,Myoviridae_Casadabanvirus,95
KY000082,Myoviridae,Pbunavirus,Pseudomonas phage PA5,Myoviridae_Casadabanvirus,95
LN610589,Myoviridae,Pbunavirus,Pseudomonas phage vB_PaeM_C1-14_Ab28,Myoviridae_Casadabanvirus,95
MF490240,Myoviridae,Pbunavirus,Pseudomonas phage vB_PaeM_E217,Myoviridae_Casadabanvirus,95
MF490241,Myoviridae,Pbunavirus,Pseudomonas phage vB_PaeM_E215,Myoviridae_Casadabanvirus,95
KF381361,Myoviridae,Emdodecavirus,Sinorhizobium phage phiM12,Myoviridae_extended_Tevenvirinae,58
KR052480,Myoviridae,Emdodecavirus,Sinorhizobium phage phiM7,Myoviridae_extended_Tevenvirinae,58
KR052482,Myoviridae,Emdodecavirus,Sinorhizobium phage phiN3,Myoviridae_extended_Tevenvirinae,58
AY375531,Myoviridae,Biquartavirus,Aeromonas phage 44RR2.8t,Myoviridae_extended_Tevenvirinae,59
DQ529280,Myoviridae,Tulanevirus,Aeromonas phage 25,Myoviridae_extended_Tevenvirinae,59
HE956709,Myoviridae,Tegunavirus,Yersinia phage phiR1-RT,Myoviridae_extended_Tevenvirinae,59
HM452125,Myoviridae,Tulanevirus,Aeromonas phage phiAS4,Myoviridae_extended_Tevenvirinae,59
JN377894,Myoviridae,Tulanevirus,Aeromonas phage Aes508,Myoviridae_extended_Tevenvirinae,59
JN377895,Myoviridae,Tulanevirus,Aeromonas phage Aes012,Myoviridae_extended_Tevenvirinae,59
JX306041,Myoviridae,Tulanevirus,Stenotrophomonas phage IME13,Myoviridae_extended_Tevenvirinae,59
KP202158,Myoviridae,Tegunavirus,Yersinia phage vB_YenM_TG1,Myoviridae_extended_Tevenvirinae,59
MF479730,Myoviridae,Tulanevirus,Aeromonas phage AS-gz,Myoviridae_extended_Tevenvirinae,59
AY855346,Myoviridae,Lubbockvirus,Clostridium phage phi CD119,Myoviridae_Lubbockvirus,158
DQ466086,Myoviridae,Lubbockvirus,Clostridium phage phiC2,Myoviridae_Lubbockvirus,158
EU719189,Myoviridae,Lubbockvirus,Clostridium phage phiCD27,Myoviridae_Lubbockvirus,159
KT365401,Myoviridae,Marthavirus,Arthrobacter phage Brent,Myoviridae_Marthavirus,239
KU160651,Myoviridae,Marthavirus,Arthrobacter phage Jawnski,Myoviridae_Marthavirus,239
KU160656,Myoviridae,Marthavirus,Arthrobacter phage Martha,Myoviridae_Marthavirus,239
KU160665,Myoviridae,Marthavirus,Arthrobacter phage Sonny,Myoviridae_Marthavirus,239
KU647629,Myoviridae,Marthavirus,Arthrobacter phage BarretLemon,Myoviridae_Marthavirus,239
MF189177,Myoviridae,Marthavirus,Arthrobacter phage Piccoletto,Myoviridae_Marthavirus,239
MF189178,Myoviridae,Marthavirus,Arthrobacter phage Shade,Myoviridae_Marthavirus,239
MF324907,Myoviridae,Marthavirus,Arthrobacter phage Beans,Myoviridae_Marthavirus,239
AB472900,Myoviridae,Nankokuvirus,Pseudomonas phage KPP10,Myoviridae_Nankokuvirus,45
KC862299,Myoviridae,Nankokuvirus,Pseudomonas phage PAK_P3,Myoviridae_Nankokuvirus,45
KM434186,Myoviridae,Nankokuvirus,Pseudomonas phage vB_PaeM_PS24,Myoviridae_Nankokuvirus,45
KY994101,Myoviridae,Nankokuvirus,Pseudomonas phage vB_PaeM_G1,Myoviridae_Nankokuvirus,45
LN610573,Myoviridae,Nankokuvirus,Pseudomonas phage vB_PaeM_PAO1_Ab03,Myoviridae_Nankokuvirus,45
KC139649,Siphoviridae,Nonanavirus,Salmonella phage SP069,Myoviridae_Nonanavirus,102
KJ802832,Siphoviridae,Nonanavirus,Salmonella phage 9NA,Myoviridae_Nonanavirus,102
HE806280,Myoviridae,Obolenskvirus,Acinetobacter phage AP22,Myoviridae_Obolenskvirus,97
HM368260,Myoviridae,Obolenskvirus,Acinetobacter phage AB1,Myoviridae_Obolenskvirus,97
JX976549,Myoviridae,Obolenskvirus,Acinetobacter phage vB_AbaM-IME-AB2,Myoviridae_Obolenskvirus,97
KJ817802,Myoviridae,Obolenskvirus,Acinetobacter phage YMC-13-01-C62,Myoviridae_Obolenskvirus,97
KU510289,Myoviridae,Obolenskvirus,Acinetobacter phage LZ35,Myoviridae_Obolenskvirus,97
KY670595,Myoviridae,Obolenskvirus,Acinetobacter phage WCHABP12,Myoviridae_Obolenskvirus,97
KY829116,Myoviridae,Obolenskvirus,Acinetobacter phage WCHABP1,Myoviridae_Obolenskvirus,97
MF346584,Myoviridae,Obolenskvirus,Acinetobacter phage AbP2,Myoviridae_Obolenskvirus,97
GU988610,Myoviridae,Pakpunavirus,Pseudomonas phage JG004,Myoviridae_Pakpunavirus,46
HE983845,Myoviridae,Pakpunavirus,Pseudomonas phage vB_PaeM_C2-10_Ab1,Myoviridae_Pakpunavirus,46
HQ832595,Myoviridae,Pakpunavirus,Pseudomonas phage PaP1,Myoviridae_Pakpunavirus,46
KC862297,Myoviridae,Pakpunavirus,Pseudomonas phage PAK_P1,Myoviridae_Pakpunavirus,46
KC862298,Myoviridae,Pakpunavirus,Pseudomonas phage PAK_P2,Myoviridae_Pakpunavirus,46
KC862300,Myoviridae,Pakpunavirus,Pseudomonas phage PAK_P4,Myoviridae_Pakpunavirus,46
KR052143,Myoviridae,Pakpunavirus,Pseudomonas phage vB_PaeM_MAG1,Myoviridae_Pakpunavirus,46
KU761955,Myoviridae,Pakpunavirus,Pseudomonas phage phiMK,Myoviridae_Pakpunavirus,46
KY000083,Myoviridae,Pakpunavirus,Pseudomonas phage PA10,Myoviridae_Pakpunavirus,46
KY073228,Myoviridae,Pakpunavirus,Pseudomonas phage Zigelbrucke,Myoviridae_Pakpunavirus,46
LN610572,Myoviridae,Pakpunavirus,Pseudomonas phage vB_PaeM_C2-10_Ab02,Myoviridae_Pakpunavirus,46
AF543311,Myoviridae,Vidavervirus,Burkholderia phage Bcep781,Myoviridae_Vidavervirus,96
AP008986,Myoviridae,Vidavervirus,Xanthomonas phage OP2,Myoviridae_Vidavervirus,96
AY368235,Myoviridae,Vidavervirus,Burkholderia phage Bcep43,Myoviridae_Vidavervirus,96
AY369265,Myoviridae,Vidavervirus,Burkholderia phage Bcep1,Myoviridae_Vidavervirus,96
EF602154,Myoviridae,Vidavervirus,Burkholderia phage BcepNY3,Myoviridae_Vidavervirus,96
AB767244,Myoviridae,Yokohamavirus,Edwardsiella phage MSW-3,Myoviridae_Yokohamavirus,100
AP013057,Myoviridae,Yokohamavirus,Edwardsiella phage PEi21,Myoviridae_Yokohamavirus,100
JN256079,Siphoviridae,Charlievirus,Mycobacterium phage Charlie,Nclasvirinae,213
JN624851,Siphoviridae,Redivirus,Mycobacterium phage Redi,Nclasvirinae,213
KC576783,Siphoviridae,Buttersvirus,Mycobacterium phage Butters,Nclasvirinae,213
KF986246,Siphoviridae,Buttersvirus,Mycobacterium phage MichelleMyBell,Nclasvirinae,213
KU935727,Siphoviridae,Redivirus,Mycobacterium phage Panchino,Nclasvirinae,213
KU935728,Siphoviridae,Charlievirus,Mycobacterium phage Xeno,Nclasvirinae,213
KU935729,Siphoviridae,Redivirus,Mycobacterium phage SkinnyPete,Nclasvirinae,213
KU935730,Siphoviridae,Charlievirus,Mycobacterium phage Pipsqueaks,Nclasvirinae,213
KU935731,Siphoviridae,Redivirus,Mycobacterium phage Phrann,Nclasvirinae,213
KU963249,Siphoviridae,Baxtervirus,Gordonia phage Yeezy,Nymbaxtervirinae,191
KU963255,Siphoviridae,Nymphadoravirus,Gordonia phage Nymphadora,Nymbaxtervirinae,191
KU963257,Siphoviridae,Nymphadoravirus,Gordonia phage Kita,Nymbaxtervirinae,191
KU963263,Siphoviridae,Baxtervirus,Gordonia phage BaxterFox,Nymbaxtervirinae,191
KX557287,Siphoviridae,Nymphadoravirus,Gordonia phage Zirinka,Nymbaxtervirinae,191
AF320576,Myoviridae,Felixounavirus,Salmonella phage Felix01,Ounavirinae,48
EU710883,Myoviridae,Kolesnikvirus,Erwinia phage phiEa21-4,Ounavirinae,48
EU877232,Myoviridae,Felixounavirus,Escherichia phage wV8,Ounavirinae,48
HQ728263,Myoviridae,Kolesnikvirus,Erwinia phage vB_EamM-M7,Ounavirinae,48
JN225449,Myoviridae,Felixounavirus,Enterobacteriaphage UAB_Phi87,Ounavirinae,48
JX560968,Myoviridae,Felixounavirus,Escherichia phage EC6,Ounavirinae,48
KF055347,Myoviridae,Felixounavirus,Escherichia phage JH2,Ounavirinae,48
KM092515,Myoviridae,Felixounavirus,Escherichia phage HY02,Ounavirinae,48
KM236239,Myoviridae,Mooglevirus,Citrobacter phage Moogle,Ounavirinae,48
KM657822,Myoviridae,Felixounavirus,Escherichia phage vB_EcoM-VpaE1,Ounavirinae,48
KP010413,Myoviridae,Felixounavirus,Salmonella phage vB_SPuM_SP116,Ounavirinae,48
KP143762,Myoviridae,Felixounavirus,Salmonella phage Mushroom,Ounavirinae,48
KP869100,Myoviridae,Felixounavirus,Escherichia typing phage 1,Ounavirinae,48
KR014248,Myoviridae,Felixounavirus,Escherichia phage vB_EcoM_AYO145A,Ounavirinae,48
KT363872,Myoviridae,Mooglevirus,Citrobacter phage Mordin,Ounavirinae,48
KT454805,Myoviridae,Suspvirus,Escherichia phage phiSUSP1,Ounavirinae,48
KT454806,Myoviridae,Suspvirus,Escherichia phage phiSUSP2,Ounavirinae,48
KX377933,Myoviridae,Felixounavirus,Escherichia phage vB_EcoM_Alf5,Ounavirinae,48
KX405003,Myoviridae,Felixounavirus,Salmonella phage BPS15Q2,Ounavirinae,48
KY626162,Myoviridae,Felixounavirus,Salmonella phage Si3,Ounavirinae,48
MF158040,Myoviridae,Mooglevirus,Shigella phage Sf13,Ounavirinae,48
MF327003,Myoviridae,Mooglevirus,Shigella phage Sf14,Ounavirinae,48
MF327004,Myoviridae,Mooglevirus,Shigella phage Sf17,Ounavirinae,48
MG646669,Myoviridae,Felixounavirus,Salmonella phage BPS17W1,Ounavirinae,48
MG646672,Myoviridae,Felixounavirus,Salmonella phage BPS17L1,Ounavirinae,48
MF144115,Ovaliviridae,Alphaovalivirus,Sulfolobus ellipsoid virus 1 isolate CR_L,Ovaliviridae,9
JN412591,Siphoviridae,Bignuzvirus,Mycobacterrium phage BigNuz,Pclasvirinae,214
JN572061,Siphoviridae,Fishburnevirus,Mycobacterium phage Jebeks,Pclasvirinae,214
KC691256,Siphoviridae,Fishburnevirus,Mycobacterium phage Fishburne,Pclasvirinae,214
KF841477,Siphoviridae,Fishburnevirus,Mycobacterium phage Donovan,Pclasvirinae,214
KP027200,Siphoviridae,Fishburnevirus,Mycobacterium phage Malithi,Pclasvirinae,214
KR080195,Siphoviridae,Phayoncevirus,Mycobacterium phage Phayonce,Pclasvirinae,214
KT347313,Siphoviridae,Fishburnevirus,Mycobacterium phage Brusacoram,Pclasvirinae,214
AB374228,Myoviridae,Hpunavirus,Vibrio phage kappa,Peduovirinae,148
AF125163,Myoviridae,Hpunavirus,Vibrio phage K139,Peduovirinae,148
AY027935,Myoviridae,Hpunavirus,Haemophilus phage HP2,Peduovirinae,148
DQ114220,Myoviridae,Hpunavirus,Pasteurella phage F108,Peduovirinae,148
DQ674738,Myoviridae,Hpunavirus,Aeromonas phage phiO18P,Peduovirinae,148
U24159,Myoviridae,Hpunavirus,Haemophilus phage HP1,Peduovirinae,148
AB008550,Myoviridae,Peduovirus,Pseudomonas phage phiCTX,Peduovirinae,149
AB276040,Myoviridae,Peduovirus,Ralstonia phage phiRSA1,Peduovirinae,149
AY135486,Myoviridae,Peduovirus,Salmonella phage PsP3,Peduovirinae,149
AY135739,Myoviridae,Peduovirus,Escherichia phage Wphi,Peduovirinae,149
AY251033,Myoviridae,Peduovirus,Yersinia phage L-413C,Peduovirinae,149
AY319521,Myoviridae,Peduovirus,Salmonella phage SopE-Phi,Peduovirinae,149
CP000623,Myoviridae,Peduovirus,Burkholderia phage phiE202,Peduovirinae,149
CP000624,Myoviridae,Peduovirus,Burkholderia phage phiE12-2,Peduovirinae,149
DQ087285,Myoviridae,Peduovirus,Burkholderia phage phiE52237,Peduovirinae,149
DQ426904,Myoviridae,Peduovirus,Mannheimia phage phi-MhaA1-PHL101,Peduovirinae,149
KC139521,Myoviridae,Peduovirus,Salmonella phage FSL SP-004,Peduovirinae,149
KC618326,Myoviridae,Peduovirus,Escherichia phage P2,Peduovirinae,149
KF322032,Myoviridae,Peduovirus,Enterobacteria phage fiAA91-ss,Peduovirinae,149
KR073660,Myoviridae,Peduovirus,Escherichia phage pro147,Peduovirinae,149
KR073661,Myoviridae,Peduovirus,Escherichia phage pro483,Peduovirinae,149
U32222,Myoviridae,Peduovirus,Escherichia phage 186,Peduovirinae,149
AF246223,Podoviridae,,Mycoplasma phage,Picovirinae,251
AF513032,Podoviridae,Rosenblumvirus,Staphylococcus phage phi44AHJD,Picovirinae,253
AY212251,Podoviridae,Rosenblumvirus,Streptococcus phage C1,Picovirinae,254
KJ528544,Podoviridae,Negarvirus,Lactococcus phage WP-2,Picovirinae,255
LK392619,Podoviridae,Cepunavirus,Streptococcus phage Cp-7,Picovirinae,256
Z47794,Podoviridae,Cepunavirus,Streptococcus phage Cp1,Picovirinae,256
EU771092,Podoviridae,Salasvirus,Bacillus phage phi29,Picovirinae,257
X96987,Podoviridae,Salasvirus,Bacillus phage GA1,Picovirinae,257
X99260,Podoviridae,Salasvirus,Bacillus phage B103,Picovirinae,257
DQ123818,Podoviridae,,Actinomyces phage Av-1,Picovirinae,258
L13696,Plasmaviridae,Plasmavirus,Acholeplasma virus L2,Plasmaviridae,25
DQ163914,Podoviridae,,Pseudomonas phage 119X,Podoviridae,16
KT876724,Podoviridae,Fipvunavirus,Flavobacterrium phagee FpV4,Podoviridae,17
KU599877,Podoviridae,Fipvunavirus,Flavobacterrium phagee Fpv1,Podoviridae,17
AB757800,Podoviridae,Kafunavirus,Edwardsiella phage KF-1,Podoviridae,18
AB910393,Podoviridae,Kochitakasuvirus,Pseudomonas phage KPP25,Podoviridae,22
LC102729,Podoviridae,Kochitakasuvirus,Pseudomonas phage PhiR18,Podoviridae,22
FN422398,Podoviridae,Luzseptimavirus,Pseudomonas phage LUZ7,Podoviridae,33
LC064302,Podoviridae,Luzseptimavirus,Pseudomonas phage KPP21,Podoviridae,33
KC139517,Podoviridae,Ithacavirus,Salmonella phage FSL SP-058,Podoviridae,34
KC139520,Podoviridae,Ithacavirus,Salmonella phage FSL SP-076,Podoviridae,34
KM236242,Podoviridae,Ithacavirus,Escherichia phage Pollock,Podoviridae,34
EF056009,Podoviridae,Enquatrovirus,Escherichia phage N4,Podoviridae,35
KF787095,Podoviridae,Jwalphavirus,Achromobacter phage JWAlpha,Podoviridae,35
KF806588,Podoviridae,Johnsonvirus,Erwinia phage Ea9-2,Podoviridae,35
KT321317,Podoviridae,Jwalphavirus,Achromobacter phage phiAxp-3,Podoviridae,35
KX098389,Podoviridae,Johnsonvirus,Erwinia phage vB_EamP_Frozen,Podoviridae,35
KJ621082,Podoviridae,Baltimorevirus,Dinoroseobacter phage DFL12phi1,Podoviridae,36
KC821609,Podoviridae,Lightbulbvirus,Cellulophaga phage phi17/2,Podoviridae,37
KC821632,Podoviridae,Lightbulbvirus,Cellulophaga phage phi4/1,Podoviridae,37
EF537008,Podoviridae,,Phormidium phage Pf-WMP3,Podoviridae,77
DQ875742,Podoviridae,,Phormidium phage Pf-WMP4,Podoviridae,78
AF189021,Podoviridae,,Roseobacter phage SIO1,Podoviridae,79
HE611333,Podoviridae,Krylovvirus,Pseudomonas phage tf,Podoviridae,82
JX863101,Podoviridae,Vicosavirus,Pseudomonas phage UFV-P2,Podoviridae,82
MG775259,Podoviridae,Bjornvirus,Pseudomonas phage Bjorn,Podoviridae,82
MG845684,Podoviridae,Vicosavirus,Pseudomonas phage NV1,Podoviridae,82
JN991020,Podoviridae,Bifseptvirus,Pseudomonas phage BF1,Podoviridae,85
KX458241,Podoviridae,Bifseptvirus,Pseudomonas phage Andromeda,Podoviridae,85
KX660669,Podoviridae,Aqualcavirus,Aquamicrobium phage P14,Podoviridae,85
MG018926,Podoviridae,Tabernariusvirus,Pseudomonas phage tabernarius,Podoviridae,95
AY505112,Podoviridae,Enhodamvirus,Vibriophage VP2,Podoviridae,104
AY510084,Podoviridae,Enhodamvirus,Vibriophage VP5,Podoviridae,104
JF712866,Podoviridae,Enhodamvirus,Vibrio phage phiVC8,Podoviridae,104
AY150271,Podoviridae,Uetakevirus,Salmonella phage Epsilon15,Podoviridae,106
DQ126339,Podoviridae,Uetakevirus,Escherichia phage phiV10,Podoviridae,106
JN391180,Podoviridae,Uetakevirus,Salmonella phage SPN1S,Podoviridae,106
AY625898,Podoviridae,Hollowayvirus,Pseudomonas phage F116,Podoviridae,107
KC262634,Podoviridae,Hollowayvirus,Pseudomonas phage H66,Podoviridae,107
JN939331,Podoviridae,Perisivirus,Brucella phage Tb,Podoviridae,114
JN939332,Podoviridae,Perisivirus,Brucella phage Pr,Podoviridae,114
AF396866,Podoviridae,Myxoctovirus,Myxococcus phage Mx8,Podoviridae,116
AY029185,Podoviridae,Rauchvirus,Bordetella phage BPP-1,Podoviridae,125
AY605181,Podoviridae,Rauchvirus,Burkholderia phage BcepC6B,Podoviridae,126
AF157835,Podoviridae,,Hamiltonella phage APSE-1,Podoviridae,127
AY095314,Podoviridae,,Vibrio phage VpV262,Podoviridae,177
KU160650,Podoviridae,Jasminevirus,Arthrobacter phage Jasmine,Podoviridae,247
MF668266,Podoviridae,Jasminevirus,Arthrobacter phage Adat,Podoviridae,247
DQ535032,Podoviridae,,Lactococcus phage KSY1,Podoviridae,249
AM910650,Podoviridae,Bruynoghevirus,Pseudomonas phage LUZ24,Podoviridae_Bruynoghevirus,82
AY078382,Podoviridae,Bruynoghevirus,Pseudomonas phage PaP3,Podoviridae_Bruynoghevirus,82
HG518155,Podoviridae,Bruynoghevirus,Pseudomonas phage TL,Podoviridae_Bruynoghevirus,82
KC294142,Podoviridae,Bruynoghevirus,Pseudomonas phage PaP4,Podoviridae_Bruynoghevirus,82
